id1,id2,paperAbstract1,paperAbstract2,label
4ccc2de5-b146-4385-bd78-a5acc5a26f4d,745b1cd9-abc7-4b3a-afed-7fa9c375f27b,"Visual tracking is a popular research area in computer vision, which is very difficult to actualize because of challenges such as changes in scale and illumination, rotation, fast motion, and occlusion. Consequently, the focus in this research area is to make tracking algorithms adapt to these changes, so as to implement stable and accurate visual tracking. This paper proposes a visual tracking algorithm that integrates the scale invariance of SURF feature with deep learning to enhance the tracking robustness when the size of the object to be tracked changes significantly. Particle filter is used for motion estimation. The confidence of each particle is computed via a deep neural network, and the result of particle filter is verified and corrected by mean shift because of its computational efficiency and insensitivity to external interference. Both qualitative and quantitative evaluations on challenging benchmark sequences demonstrate that the proposed tracking algorithm performs favorably against several state-of-the-art methods throughout the challenging factors in visual tracking, especially for scale variation.","The classification of graphs is a key challenge within many scientific fields using graphs to represent data and is an active area of research. Graph classification can be critical in identifying and labelling unknown graphs within a dataset and has seen application across many scientific fields. Graph classification poses two distinct problems: the classification of elements within a graph and the classification of the entire graph. Whilst there is considerable work on the first problem, the efficient and accurate classification of massive graphs into one or more classes has, thus far, received less attention. In this paper we propose the Deep Topology Classification (DTC) approach for global graph classification. DTC extracts both global and vertex level topological features from a graph to create a highly discriminate representation in feature space. A deep feed-forward neural network is designed and trained to classify these graph feature vectors. This approach is shown to be over 99% accurate at discerning graph classes over two datasets. Additionally, it is shown to be more accurate than current state of the art approaches both in binary and multi-class graph classification tasks.",0
8672c7dc-f05d-488f-a2e1-c3d1fe47dcb0,31a846ee-b699-4023-be23-6f581cdd556c,"We are interested in developing real-time applications such as games or virtual prototyping that take advantage of the user full-body input to control a wide range of entities, from a self-similar avatar to any type of animated characters, including virtual humanoids with differing size and proportions. The key issue is, as always in real-time interactions, to identify the key factors that should get computational resources for ensuring the best user interaction efficiency. For this reason we first recall the definition and scope of such essential terms as immersion and presence, while clarifying the confusion existing in the fields of Virtual Reality and Games. This is done in conjunction with a short literature survey relating our interaction efficiency goal to key inspirations and findings from the field of Action Neuroscience. We then briefly describe our full-body real-time postural control with proactive local collision avoidance. The concept of obstacle spherification is introduced both to reduce local minima and to decrease the user cognitive task while interacting in complex environments. Finally we stress the interest of the egocentric environment scaling so that the user egocentric space matches the one of a height-differing controlled avatar.","In the research community, Collaborative Virtual Environment (CVE) developers usually refer to the terms awareness and feedback as something necessary to maintain a fluent collaboration when highly interactive task have to be performed. However, it is remarkable that few studies address the effect that including special kind of awareness has on the task performance and the user experience.   This paper proposes how to face the implementation of awareness in order to be taken into account early in the development of a CVE. In addition, it is also described an experiment that was carried out to evaluate the effect of providing some visual cues, showing that users tend to make more mistakes when they are not provided.",1
53580b06-e15e-482b-a4f0-5889c49cc6ba,3491feb2-bf31-4fde-b199-b652007cd999,"The model-checking problem for 1-safe Petri nets and linear-time temporal logic (LTL) consists of deciding, given a 1-safe Petri net and a formula of LTL, whether the Petri net satisfies the property encoded by the formula. This paper introduces a semidecision test for this problem. By a semidecision test we understand a procedure which may answer 'yes', in which case the Petri net satisfies the property, or 'don't know'. The test is based on a variant of the so called automata-theoretic approach to model-checking and on the notion of T-invariant. We analyse the computational complexity of the test, implement it using 2lp - a constraint programming tool, and apply it to two case studies. This paper is a (very) abbreviated version of [6].","We investigate extensions of temporal logic by connectives defined by finite automata on infinite words. We consider three different logics, corresponding to three different types of acceptance conditions (finite, looping, and repeating) for the automata. It turns out, however that these logics all have the same expressive power and that their decision problems are all PSPACE-complete. We also investigate connectives defined by alternating automata and show that they do not increase the expressive power of the logic or the complexity of the decision problem.",1
5d4f4003-cc59-410b-a348-125b62c79fb7,3491feb2-bf31-4fde-b199-b652007cd999,"In modular verification the specification of a module consists of two parts. One part describes the guaranteed behavior of the module. The other part describes the assumed behavior of the environment with which the module is interacting. This is called the assume-guarantee paradigm. Even when one specifies the guaranteed behavior of the module in a branching temporal logic, the assumption in the assume-guarantee pair concerns the interaction of the environment with the module along each computation, and is therefore often naturally expressed in linear temporal logic. In this paper we consider assume-guarantee specifications in which the assumption is given by an LTL formula and the guarantee is given by a CTL formula. Verifying modules with respect to such specifications is called the linear-branching model-checking problem. We apply automata-theoretic techniques to obtain a model-checking algorithm whose running time is linear in the size of the module and the size of the CTL guarantee, but doubly exponential in the size of the LTL assumption. We also show that the high complexity in the size of the LTL specification is inherent by proving that the problem is EXPSPACE-complete. The lower bound applies even if the branching temporal guarantee is restricted to be specified in /spl forall/CTL, the universal fragment of CTL.","We investigate extensions of temporal logic by connectives defined by finite automata on infinite words. We consider three different logics, corresponding to three different types of acceptance conditions (finite, looping, and repeating) for the automata. It turns out, however that these logics all have the same expressive power and that their decision problems are all PSPACE-complete. We also investigate connectives defined by alternating automata and show that they do not increase the expressive power of the logic or the complexity of the decision problem.",1
414bf0e4-e67e-4087-8cd1-7b295fed642f,35469633-b315-45d1-80dc-d8e8e14c1481,"The semantics of objects and transactions in database systems are investigated. User-defined predicates called  consistency assertions  are used to specify user programs. Three new correctness criteria are proposed. The first correctness criterion  consistency  is based solely on the users' specifications and admit nonserializable executions that are acceptable to the users. Integrity constraints of the database are maintained through consistency assertions. The second correctness criterion  orderability  is a generalization of view serializability and represents a weak notion of equivalence to a serial schedule. Finally, the third correctness criterion  strong order-ability  is introduced as a generalization of conflict serializability. Unlike consistency, the notions of orderability allow users to operate an isolation as maintenance of the integrity constrainst now becomes the responsibility of the database system.","When the only information available about transactions is syntactic information, serializability is the main correctness criterion for concurrency control. Serializability requires that the execution of each transaction must appear to every other transaction as a single atomic step (i.e., the execution of the transaction cannot be interrupted by other transactions). Many researchers, however, have realized that this requirement is unnecessarily strong for many applications and can significantly increase transaction response time. To overcome this problem, a new approach for controlling concurrency that exploits the semantic information available about transactions to allow controlled nonserializable interleavings has recently been proposed. This approach is useful when the cost of producing only serializable interleavings is unacceptably high. The main drawback of the approach is the extra overhead incurred by utilizing the semantic information. We examine this new approach in this paper and discuss its strengths and weaknesses. We introduce a new formalization for the concurrency control problem when semantic information is available about the transactions. This semantic information takes the form of transaction types, transaction steps, and transaction break-points. We define a new class of â€œsafeâ€ù schedules called relatively consistent (RC) schedules. This class contains serializable as well as nonserializable schedules. We prove that the execution of an RC schedule cannot violate consistency and propose a new concurrency control mechanism that produces only RC schedules. Our mechanism assumes fewer restrictions on the interleavings among transactions than previously introduced semantic-based mechanisms.",1
f1fe0684-6087-4afc-ba90-160b9f8c3e97,3852c9aa-581f-4c01-b583-9ebc4974f564,"Symmetric submodular functions are an important family of submodular functions capturing many interesting cases, including cut functions of graphs and hypergraphs. Maximization of such functions subject to various constraints receives little attention by current research, unlike similar minimization problems that have been widely studied. In this work, we identify a few submodular maximization problems for which one can get a better approximation for symmetric objectives than the state-of-the-art approximation for general submodular functions.#R##N##R##N#We first consider the problem of maximizing a non-negative symmetric submodular function f:2N â†’ R+ subject to a down-monotone solvable polytope P â_† [0, 1]N. For this problem, we describe an algorithm producing a fractional solution of value at least 0.432 c f(OPT), where OPT is the optimal integral solution. Our second result considers the problem maxlf(S)c vSv e kr for a non-negative symmetric submodular function f:2N â†’ R+. For this problem, we give an approximation ratio that depends on the value k/vNv and is always at least 0.432. Our method can also be applied to non-negative non-symmetric submodular functions, in which case it produces 1/e âˆ’ o(1) approximation, improving over the best-known result for this problem. For unconstrained maximization of a non-negative symmetric submodular function, we describe a deterministic linear-time 1/2-approximation algorithm. Finally, we give a [1 âˆ’ (1 âˆ’ 1/k)k âˆ’ 1]-approximation algorithm for Submodular Welfare with k players having identical non-negative submodular utility functions and show that this is the best possible approximation ratio for the problem.","We study the Minimum Submodular-Cost Allocation problem (MSCA). In this problem we are given a finite ground set V and k non-negative submodular set functions f1, ... , fk on V. The objective is to partition V into k (possibly empty) sets A1, ... , Ak such that the sum Î£i=1k fi(Ai) is minimized. Several well-studied problems such as the non-metric facility location problem, multiway-cut in graphs and hypergraphs, and uniform metric labeling and its generalizations can be shown to be special cases of MSCA. In this paper we consider a convexprogramming relaxation obtained via the Lovasz-extension for submodular functions. This allows us to understand several previous relaxations and rounding procedures in a unified fashion and also develop new formulations and approximation algorithms for related problems. In particular, we give a (1.5 - 1/k)-approximation for the hypergraph multiway partition problem. We also give a min{2(1-1/k), HÎ”}-approximation for the hypergraph multiway cut problem when Î” is the maximum hyperedge size. Both problems generalize the multiway cut problem in graphs and the hypergraph cut problem is approximation equivalent to the nodeweighted multiway cut problem in graphs.",1
6407be5a-409f-4709-b6d8-a6cabc418f38,393987a9-0612-426b-a107-bce37cc0a48e,"Several studies show that the use of landmarks is crucial for pedestrian navigations systems. Furthermore, there are well-defined landmark features like its visual salience. However, the assessment and the selection of landmarks especially in large scale indoor environments is rarely examined. We conducted a user study in the university of Regensburg and assessed the visual attraction of objects with an eye tracker.#R##N#Our finndings show that functional landmarks like doors and stairs are most likely to be looked at and named as a landmark. Moreover, we could prove that measuring visual salience only is not suffcient to identify landmarks with regard to the use in a pedestrian navigation system.","Navigation aids based on landmarks have been successfully investigated over the last years. There seems to be little doubt that navigation systems using landmarks clearly outperform those systems, relying only on distance specifications. Little, however, is known about the optimal selection of landmarks that are used to lead the user through an environment. This paper presents five methods to select landmarks that are visually and semantically distinguishable and which are suited to lead the user to his/her goal. The paper also discusses the lessons learned from the application of these methods. It shows the results that can be expected and it highlights also their possible traps and drawbacks.",1
017440d5-6ba8-422a-bd7a-d59e3b9a4e77,70d88ef5-1fe3-4df8-a9af-becc2bb17a75,"Container identification and recognition is still performed manually or in a semi-automatic fashion in multiple ports globally. This results in errors and inefficiencies in port operations. The problem of automatic container identification and recognition is challenging as the ISO standard only prescribes the pattern of the code and does not specify other parameters such as the foreground and background colors, font type and size, orientation of characters (horizontal or vertical) so on. Additionally, the corrugated surface of container body makes the two dimensional projection of the text on three dimensional containers slanted and jagged. We propose a solution in the form of an end-to-end pipeline that uses Region Proposals generated based on Connected Components for text detection in conjunction with Spatial Transformer Networks for text recognition. We demonstrate via our experimental results that the pipeline is reliable and robust even in situations when the code characters are highly distorted and outperforms the state-of-the-art results for text detection and recognition over the containers. We achieve text coverage rate of 100% and text recognition rate of 99.64%.","This paper investigates a full duplex wireless-powered two way communication networks, where two hybrid access points (HAPs) and a number of amplify and forward relays both operate in full duplex scenario. We use time switching (TS) and static power splitting (SPS) schemes with two way full duplex wireless-powered networks as a benchmark. Then, the new time division duplexing static power splitting (TDD SPS) and the full duplex static power splitting (FDSPS) schemes as well as a simple relay selection strategy are proposed to improve the system performance. For TS, SPS, and FDSPS, the best relay harvests energy using the received RF signal from HAPs and uses harvested energy to transmit signal to each HAP at the same frequency and time, therefore only partial self-interference (SI) cancellation needs to be considered in the FDSPS case. For the proposed TDD SPS, the best relay harvests the energy from the HAP and its self-interference. Then, we derive closed-form expressions for the throughput and outage probability for delay limited transmissions over Rayleigh fading channels. Simulation results are presented to evaluate the effectiveness of the proposed scheme with different system key parameters, such as time allocation, power splitting ratio, and residual SI.",0
3e4be5e3-96b2-40d3-a0bb-f8b99c38c71a,395d396d-35ae-4329-baa3-99aff43a3641,"Clustering-based software architecture recovery is an area that has received significant attention in the software engineering community over the years. Its key concept is the compilation and clustering of a system-wide graph that consists of source code entities as nodes, and source code relations as edges. However, the related research has mostly focused on investigating different clustering methods and techniques, and consequently there is limited work on addressing the question of what is a minimal set of relations that can be easily extracted from the systemâ€™s source code, and yet can be accurately used for extracting its architecture. In this paper, we report on results obtained from an architecture recovery case study we have conducted, by considering all possible combinations which can be generated from thirteen commonly used source code relations. We have examined the similarity of the extracted architectures obtained by using each different relation combination for different systems, against the corresponding architecture which is obtained by applying all thirteen relations and whch we consider as the ground truth architecture. For this purpose, we have also examined whether the use of all these thirteen relations is indeed adequate to yield a ground truth architecture, by applying this architecture extraction process on five large sofware systems for which their ground truth architecture has been independently established. The overall results of our study indicate that there is small set of relations for procedural systems, and another similar set for object oriented systems, that can be easily extracted from the source code and yet used to yield an architecture that is close to the ground truth architecture.","We present a performance evaluation conducted on a production supercomputer of the Intel Xeon Processor E5-2680v3, a twelve-core implementation of the fourth-generation Haswell architecture, and compare it with Intel Xeon Processor E5-2680v2, an Ivy Bridge implementation of the third-generation Sandy Bridge architecture. Several new architectural features have been incorporated in Haswell including improvements in all levels of the memory hierarchy as well as improvements to vector instructions and power management. We critically evaluate these new features of Haswell and compare with Ivy Bridge using several low-level benchmarks including subset of HPCC, HPCG and four full-scale scientific and engineering applications. We also present a model to predict the performance of HPCG and Cart3D within 5%, and Overflow within 10% accuracy.",0
0dde46d3-c56f-4862-8931-793ecb82df64,6c3710bb-32ec-4ccf-95d8-da077b792801,"Fault Tree Analysis (FTA) is a well-established and well-understood technique, widely used for dependability evaluation of a wide range of systems. Although many extensions of fault trees have been proposed, they suffer from a variety of shortcomings. In particular, even where software tool support exists, these analyses require a lot of manual effort. Over the past two decades, research has focused on simplifying dependability analysis by looking at how we can synthesise dependability information from system models automatically. This has led to the field of model-based dependability analysis (MBDA). Different tools and techniques have been developed as part of MBDA to automate the generation of dependability analysis artefacts such as fault trees. Firstly, this paper reviews the standard fault tree with its limitations. Secondly, different extensions of standard fault trees are reviewed. Thirdly, this paper reviews a number of prominent MBDA techniques where fault trees are used as a means for system dependability analysis and provides an insight into their working mechanism, applicability, strengths and challenges. Finally, the future outlook for MBDA is outlined, which includes the prospect of developing expert and intelligent systems for dependability analysis of complex open systems under the conditions of uncertainty.","Tuberculosis is one of the oldest diseases with a death rate of 1.5 million per year. Tuberculosis spreads from one person to another through Mycobacterium tuberculosis. This bacteria belongs to the family Mycobacteriaceae, genus Mycobacterium, member of the tuberculosis complex. Mycobacterium tuberculosis is an acid-fast, aerobic, rod-shaped bacteria, ranging from 2 to 4 Ã‚ Âµm in length and 0.2 to 0.5 Ã‚ Âµm in width. Tuberculosis spreads through infected people via sneezing, coughing, etc., with humans acting as the host for the bacteria. The genome of Mycobacterium tuberculosis H37Rv encodes 3906 proteins, of which 1055 are hypothetical proteins (HPs), wherein the functions of the proteins are unknown. The sequences of 1055 HPs of Mycobacterium tuberculosis were analyzed and the functions of 578 HPs were subsequently predicted with a high level of confidence. Several enzymes, transporters and binding proteins of 1055 HPs in M. tuberculosis were analyzed and potential targets were discovered which contribute to the overall survival of the bacteria. The analysis will be of relevance in understanding the mechanism of the bacteria and will prove to be beneficial in the discovery of new drugs.",0
98ee0cd6-fc14-4ff3-ba1a-352d85b7a283,4973a4c1-78cb-4487-a494-a9d8e10811cd,"Context#R##N#Software practitioners are often the primary source of information for software engineering research. They naturally produce information about their experiences of software practice, and the beliefs they infer from their experiences. Researchers must evaluate the quality and quantity of this information for their research.#R##N#Objective#R##N#To examine how concepts and methods from argumentation research can be used to study practitionersâ€™ evidence, inference and beliefs so as to better understand and improve software practice.#R##N#Method#R##N#We develop a preliminary framework and preliminary methodology, and use those to identify, extract and structure practitionersâ€™ evidence, inference and beliefs. We illustrate the application of the framework and methodology with examples from a practitioner's blog post.#R##N#Result#R##N#The practitioner uses (factual) stories, analogies, examples and popular opinion as evidence, and uses that evidence in defeasible reasoning to justify his beliefs and to rebut the beliefs of other practitioners.#R##N#Conclusion#R##N#The framework, methodology and examples could provide a foundation for software engineering researchers to develop a more sophisticated understanding of, and appreciation for, practitionersâ€™ defeasible evidence, inference and belief. Further work needs to automate (parts of) the methodology to support larger-scale application of the methodology.","There has been a recent and dramatic surge in the popularity of text messaging as a means of connecting with our social networks. The current research represents the first randomized controlled studies to directly compare both the social and emotional impact of social support provided in-person versus through text messaging. In two lab-based experiments, emerging adults completed a stressful task and were randomly assigned to receive emotional support either in-person, via text messaging, or no support at all. Support was provided by a close friend in experiment 1 (nÂ =Â 64), and by a similar-aged confederate in experiment 2 (nÂ =Â 188). In both experiments, in-person support was associated with significantly higher positive affect compared to text messaging. In-person support also led to greater satisfaction with support, but only in experiment 2. Overall, this research suggests that there may be emotional costs to a reliance on digital forms of social communication during times of stress.",0
9d439070-fcc0-4696-8600-3864f0a7619f,3a215e0a-4d71-4804-a86d-d7e918c20a98,"Application security traditionally strongly relies upon security of the underlying operating system. However, operating systems often fall victim to software attacks, compromising security of applications as well. To overcome this dependency, Intel SGX allows to protect application code against a subverted or malicious OS by running it in a hardware-protected enclave. However, SGX lacks support for generic trusted I/O paths to protect user input and output between enclaves and I/O devices. This work presents SGXIO, a generic trusted path architecture for SGX, allowing user applications to run securely on top of an untrusted OS, while at the same time supporting trusted paths to generic I/O devices. To achieve this, SGXIO combines the benefits of SGX's easy programming model with traditional hypervisor-based trusted path architectures. Moreover, SGXIO can tweak insecure debug enclaves to behave like secure production enclaves. SGXIO surpasses traditional use cases in cloud computing and digital rights management and makes SGX technology usable for protecting user-centric, local applications against kernel-level keyloggers and likewise. It is compatible to unmodified operating systems and works on a modern commodity notebook out of the box. Hence, SGXIO is particularly promising for the broad x86 community to which SGX is readily available.","We explore a programming approach for concurrency that synchronizes all accesses to shared memory by default. Synchronization takes place by ensuring that all program code runs inside atomic sections even if the program code has external side effects. Threads are mapped to atomic sections that a programmer must explicitly split to increase concurrency.   A naive implementation of this approach incurs a large amount of overhead. We show how to reduce this overhead to make the approach suitable for realistic application programs on existing hardware. We present an implementation technique based on a special-purpose software transactional memory system. To reduce the overhead, the technique exploits properties of managed, object-oriented programming languages as well as intraprocedural static analyses and uses field-level granularity locking in combination with transactional I/O to provide good scaling properties.   We implemented the synchronized-by-default (SBD) approach for the Java language and evaluate its performance for six programs from the DaCapo benchmark suite. The evaluation shows that, compared to explicit synchronization, the SBD approach has an overhead between 0.4% and 102% depending on the benchmark and the number of threads, with a mean (geom.) of 23.9%.",0
35856df1-d8ea-4ce8-ac41-c77adb5feea3,a7f7c809-d295-403d-a957-5b93c455c9ed,"In the last 20 years, most vehicles have seen a large increase in complexity of the electronic and software systems, e.g. the number of electronic control units (ECUs) increased to over 70 in many cars and connectivity to the Internet or over Bluetooth is possible. In combination, the increased complexity and a large attack surface due to the connectivity makes it necessary to investigate the security of each ECU as well as the overall vehicle architecture. Most of the security countermeasures that are implemented to date or will be implemented in the future require some kind of hardware support. This paper identifies which security mechanisms are already implemented, and which should be introduced in the future. It further discusses which parts of each mechanism require special hardware support.","Developing a plan for monitoring software quality is a non-trivial task, in the sense that it requires: (a) the selection of relevant quality attributes, based on application domain and development phase, and (b) the selection of appropriate metrics to quantify quality attributes. The metrics selection process is further complicated due to the availability of various metrics for each quality attribute, and the constraints that impact metric selection (e.g., development phase, metric validity, and available tools). In this paper, we shed light on the state-of-research of design-time quality attributes by conducting a mapping study. We have identified 154 papers that have been included as primary studies. The study led to the following outcomes: (a) low-level quality attributes (e.g., cohesion, coupling, etc.) are more frequently studied than high-level ones (e.g., maintainability, reusability, etc.), (b) maintainability is the most frequently examined high-level quality attribute, regardless of the application domain or the development phase, (c) assessment of quality attributes is usually performed by a single metric, rather than a combination of multiple metrics, and (d) metrics are mostly validated in an empirical setting. These outcomes are interpreted and discussed based on related work, offering useful implications to both researchers and practitioners.",0
43710f35-05d7-41c3-b8c1-faf2f13ca6d6,99c52db0-e715-49a6-bf57-9b18aeb2240c,"Planning of safe trajectories with interventions in both lateral and longitudinal dynamics of vehicles has huge potential for increasing the road traffic safety. Main challenges for the development of such algorithms are the consideration of vehicle nonholonomic constraints and the efficiency in terms of implementation, so that algorithms run in real time in a vehicle. The recently introduced Augmented CL-RRT algorithm is an approach that uses analytical models for trajectory planning based on the brute force evaluation of many longitudinal acceleration profiles to find collision-free trajectories. The algorithm considers nonholonomic constraints of the vehicle in complex road traffic scenarios with multiple static and dynamic objects, but it requires a lot of computation time. This work proposes a hybrid machine learning approach for predicting suitable acceleration profiles in critical traffic scenarios, so that only few acceleration profiles are used with the Augmented CL-RRT to find a safe trajectory while reducing the computation time. This is realized using a convolutional neural network variant, introduced as 3D-ConvNet, which learns spatiotemporal features from a sequence of predicted occupancy grids generated from predictions of other road traffic participants. These learned features together with hand-designed features of the EGO vehicle are used to predict acceleration profiles. Simulations are performed to compare the brute force approach with the proposed approach in terms of efficiency and safety. The results show vast improvement in terms of efficiency without harming safety. Additionally, an extension to the Augmented CL-RRT algorithm is introduced for finding a trajectory with low severity of injury, if a collision is already unavoidable.","Multilinear systems of equations arise in various applications, such as numerical partial differential equations, data mining, and tensor complementarity problems. In this paper, we propose a homotopy method for finding the unique positive solution to a multilinear system with a nonsingular M-tensor and a positive right side vector. We analyze the method and prove its convergence to the desired solution. We report some numerical results based on an implementation of the proposed method using a predictionâ€“correction approach for path following.",0
8f8a0c7b-b865-4f01-a9ed-58a0ee3f94a2,3a5a78ae-0d18-4f0e-a6a1-c646669977d1,"Pulse generator serves an important role in gated ring oscillator (GRO) based Time-to-Digital converters (TDC) to enable the ring oscillator for the input time difference between two reference timing events. As the resolution of TDC advances to a few picoseconds, the linearity of the pulse generator becomes increasingly important. This paper reviews and compare between pulse generators implemented using a XOR gate, SR latch, phase frequency detector (PFD) and time difference generator (TDG). Simulation results in standard 40nm CMOS technology shows that the TDG is the most suitable pulse generator since it has the best linearity. In terms of power and area, the dynamic PFD is a good alternative.","While GPUs play an increasingly important role in todayÃ¢  s high-performance computers, optimizing GPU performance continues to impose large burdens upon programmers. A major challenge in optimizing codes for GPUs stems from the two levels of hardware parallelism, blocks and threads; each of these levels has significantly different characteristics, requiring different optimization strategies.   In this paper, we propose a novel compiler optimization algorithm for GPU parallelism. Our approach is based on the polyhedral model, which has enabled significant advances in program analysis and transformation compared to traditional AST-based frameworks. We extend polyhedral schedules to enable two-level parallelization through the idea of superposition, which integrates separate schedules for block-level and thread-level parallelism. Our experimental results demonstrate that our proposed compiler optimization framework can deliver 1.8ï¿_  and 2.1ï¿_  geometric mean improvements on NVIDIA Tesla M2050 and K80 GPUs, compared to a state-of-the-art polyhedral parallel code generator (PPCG) for GPGPUs.",0
a8bd6877-3c11-4af3-987e-7b5951acf204,9ea94e61-18fd-4681-b330-eaa1a52c0496,"A non-local means (NLM) filter is a weighted average of a large number of non-local pixels with various image intensity values. The NLM filters have been shown to have powerful denoising performance, excellent detail preservation by averaging many noisy pixels, and using appropriate values for the weights, respectively. The NLM weights between two different pixels are determined based on the similarities between two patches that surround these pixels and a smoothing parameter. Another important factor that influences the denoising performance is the self-weight values for the same pixel. The recently introduced local James-Stein type center pixel weight estimation method (LJS) outperforms other existing methods when determining the contribution of the center pixels in the NLM filter. However, the LJS method may result in excessively large self-weight estimates since no upper bound is assumed, and the method uses a relatively large local area for estimating the self-weights, which may lead to a strong bias. In this paper, we investigated these issues in the LJS method, and then propose a novel local self-weight estimation methods using direct bounds (LMM-DB) and reparametrization (LMM-RP) based on the Baranchikâ€™s minimax estimator. Both the LMM-DB and LMM-RP methods were evaluated using a wide range of natural images and a clinical MRI image together with the various levels of additive Gaussian noise. Our proposed parameter selection methods yielded an improved bias-variance trade-off, a higher peak signal-to-noise (PSNR) ratio, and fewer visual artifacts when compared with the results of the classical NLM and LJS methods. Our proposed methods also provide a heuristic way to select a suitable global smoothing parameters that can yield PSNR values that are close to the optimal values.","Massive Multiple-Input-Multiple-Output (M-MIMO) system is a promising technology that offers to mobile networks substantial increase in throughput. In Time-Division Duplexing (TDD), the uplink training allows a Base Station (BS) to acquire Channel State Information (CSI) for both uplink reception and downlink transmission. This is essential for M-MIMO systems where downlink training pilots would consume large portion of the bandwidth. In densely populated areas, pilot symbols are reused among neighboring cells. Pilot contamination is the fundamental bottleneck on the performance of M-MIMO systems. Pilot contamination effect in antenna arrays can be mitigated by treating the channel estimation problem in angular domain where channel sparsity can be exploited. In this paper, we introduce a codebook that projects the channel into orthogonal beams and apply Minimum Mean-Squared Error (MMSE) criterion to estimate the channel. We also propose data-aided channel covariance matrix estimation algorithm for angular domain MMSE channel estimator by exploiting properties of linear antenna array. The algorithm is based on simple linear operations and no matrix inversion is involved. Numerical results show that the algorithm performs well in mitigating pilot contamination where the desired channel and other interfering channels span overlapping angle-of-arrivals.",0
4330c5ca-f9ec-4d16-b6c8-75e6edbcb4f1,334e0cd3-62c9-4bc0-8a6b-5e8867ecea63,"Dynamically reconfigurable architectures, such as NATURE, achieve high logic density and low reconfiguration latency compared to traditional field-programmable gate arrays. Unlike fine-grained NATURE, reconfigurable DSP block incorporated NATURE architecture achieves significant improvement in performance for mapping compute-intensive arithmetic operations. However, the DSP block fails to fully exploit the potential provided by the run-time reconfiguration. This paper presents a pipeline reconfigurable DSP architecture to target the NATURE platform that supports temporal logic folding. The proposed approach allows the DSP pipeline stages to be reconfigured independently such that different functions can be performed distinctively and individually at every clock interval during runtime. In addition, a multistage clock gating technique is also used in the design to minimize the power consumption. We also extend NanoMap tool for mapping circuits on NATURE platform to exploit the pipeline-level reconfigurability of our proposed DSP block to enable efficient resource sharing and area/power reduction. Simulation results on 13 benchmarks show that the proposed approach enables area-delay improvement of up to 3.6\\(\\times \\) compared to the fine-grained NATURE architecture. The proposed architecture also delivers 31.42% reduction in area and a maximum of 4.18\\(\\times \\) improvement in power-delay compared to existing NATURE architecture. We also observe an average improvement of 29 and 54.13% in performance and area when compared to commercial Xilinx Spartan-3A DSP platform, thereby allowing the designers to tune the circuit implementations for the area, power, or performance benefits.","The internet technology and cloud computing development are increasing the opportunity for small and medium enterprises (SMEs) to be able adopt information technology at an affordable and does not require an expensive investment. By using cloud computing. SMEs only need to subscribe a service from an application without need to invest in the purchase of software or expensive hardware such as servers and other network devices. Cloud computing is a technology that provides a service for users to be able to choose what services you want to use both Platform As a Service (PaaS) or Software As a Service (SaaS), the advantages of using cloud computing is the customers have the flexibility to choose what services to be used without the need of how much investment is required when trying to build a system for business that they do. This research will build an information system that is required by small and medium enterprises (SMEs) based cloud computing, the research is expected to appear a solution for small and medium enterprises (SMEs) in building an information system at an affordable cost but still in accordance with the needs of SME, and still make SMEs competitive to face global competition.",0
32aae4ae-9f7a-4ce7-87a2-46253e789968,5382e49b-7d48-4b09-bd59-57bfdd604061,"The widespread availability of electronic health records (EHRs) promises to usher in the era of personalized medicine. However, the problem of extracting useful clinical representations from longitudinal EHR data remains challenging. In this paper, we explore deep neural network models with learned medical feature embedding to deal with the problems of high dimensionality and temporality. Specifically, we use a multi-layer convolutional neural network (CNN) to parameterize the model and is thus able to capture complex non-linear longitudinal evolution of EHRs. Our model can effectively capture local/short temporal dependency in EHRs, which is beneficial for risk prediction. To account for high dimensionality, we use the embedding medical features in the CNN model which hold the natural medical concepts. Our initial experiments produce promising results and demonstrate the effectiveness of both the medical feature embedding and the proposed convolutional neural network in risk prediction on cohorts of congestive heart failure and diabetes patients compared with several strong baselines.","Envelope Tracking Power Amplifier (ET PA) is becoming prevalent because of its higher power efficiency (compared to its linear PAs) and higher linearity (compared to other high power-efficiency PAs such as Envelope Elimination and Restoration PAs and outphasing PAs). Of various building blocks in an ET PA, the supply modulator is the most critical block as the supply modulator has major effect on the overall performance of the ET PA, including bandwidth, linearity, power-efficiency, etc. In this paper, a comprehensive literature review on supply modulators for ET PAs is provided. Various supply modulator design architectures are discussed, and their advantages and drawbacks compared. The key design parameters and design trade-offs are also delineated. The reviews and discussions herein provide useful references and valuable insights to supply modulator designers.",0
